        time     emission          CO2         cveg        csoil        fgco2         fgpp         fnpp           ra          frh     fvegsoil         fluc          tas     tas_land        cprod     fcvegout    fcsoilout
        2041    18.449282   506.882935   605.156992  1483.155968     3.827287   179.092565    99.890506    79.202058     97.24295    95.516374          0.0    289.93958   285.098583            0     1.779242    -2.487637
        2042    20.087014   512.472961   609.560608  1481.806533     3.938563   182.448913    102.29611    80.152803     97.99673    96.581365          0.0   289.906721   285.088329            0     1.311129     -0.06593
        2043    21.713118   517.817932   615.239261   1481.98109     4.036249   184.919954   103.991249    80.928705    97.641605    98.426425          0.0   289.847626   284.911674            0     -0.11383     0.610263
        2044    19.252662   522.936951   619.697617  1482.881877     3.948197   183.598266   102.408287     81.18998    97.950573     98.64065          0.0    290.01645    285.23607            0     -0.69072    -0.210709
        2045    16.517137   527.838928   621.884655  1483.377583     3.840656   182.380829   101.368432    81.012397    99.076749    98.186223          0.0   290.142545   285.459735            0     0.995171    -1.386232
        2046    21.623275   532.531921    627.45402  1483.076979     3.998209   188.635904   106.950684     81.68522    99.265762   100.021529          0.0   289.919723   285.047359            0     1.359789     1.056371
        2047    19.442525   537.022949   632.663578  1485.182931     3.937459   186.617926   104.802223    81.815703     98.80658   100.540243          0.0   290.064325   285.243607            0    -0.947577    -0.372289
        2048    16.386058   541.315918   636.213082  1486.143787     3.756921   185.693894   103.846781    81.847113   100.305305    99.563502          0.0   290.101935   285.241371            0     0.733776    -1.702659
        2049    19.720622    545.41394   641.372125  1485.944103     3.875269   191.217462   108.462566    82.754895   101.290311     101.6137          0.0   290.112904   285.269393            0     1.689824     0.523073
        2050    18.546888    549.31897   647.417531  1487.070768     3.794308   190.935747   107.559377     83.37637   101.069111   102.437113          0.0    290.24044   285.452465            0    -0.923142     0.241338
        2051     12.53621   553.034973   647.990606  1490.101387     3.649733   187.389843   104.286331    83.103511   102.802478   102.360844          0.0   290.497409   285.938808            0     1.352412    -3.472253
        2052    14.966705   556.465942   647.260943  1492.565862     3.662091   192.892935   110.072894    82.820041   105.552189   103.313143          0.0   290.322264   285.526784            0     7.489414    -4.703522
        2053    16.728535   559.523987    651.00518  1494.740447     3.568148   197.207848   112.991125    84.216723   105.825314   105.277611          0.0   290.213705   285.380356            0     3.969277    -2.722288
        2054     14.24407    562.21698   653.894651  1498.130415     3.425198    196.92727   112.208762    84.718508   106.613212   106.714041          0.0   290.245124   285.373853            0      2.60525    -3.289139
        2055     9.216522   564.550964   653.137474   1501.84391     3.291203   193.966958    109.99932    83.967637   108.539187   106.734601          0.0   290.463371   285.792274            0     4.021896     -5.51808
        2056    11.139065   566.529968   653.979001  1503.160215     3.227261   196.964919   112.504084    84.460836   108.307382   107.257549          0.0   290.345747   285.487988            0     4.405007    -2.366138
        2057     9.211158   568.159973   653.446696  1506.882562     3.072255   196.209757    112.26631    83.943447   109.108006   109.005707          0.0   290.483294   285.681537            0     3.792908    -3.824647
        2058     7.684129   569.442993   653.961442  1508.280234     3.086938   198.933709   114.049197    84.884511   111.700645   109.253401          0.0   290.579736   285.870632            0     4.281051    -3.844915
        2059     4.233459   570.383972   652.105206  1510.768935     2.913499   195.889159   111.604452    84.284708   111.810811   110.364207          0.0    290.66969   286.089381            0     3.096481    -3.935304
        2060     6.696655   570.985962   652.520003   1511.67388       2.8719   201.576291   116.858865    84.717427   113.844668   110.970543          0.0    290.50178   285.693584            0     5.473524     -3.77907
        2061     7.234873   571.252014   655.293302   1512.31763     2.691849   204.687782   118.675965    86.011818   114.394771   113.296777          0.0   290.657429   286.023462            0     2.605889    -1.741744
        2062      4.76326   571.255981    656.91898  1513.965449     2.611772   199.673793   114.645806    85.027987   112.204943    112.16817          0.0   290.692152   285.989073            0     0.851958    -1.684593
        2063     2.181779   571.065002   656.009382    1515.2893     2.479093   199.145208   114.013839    85.131369   113.606036   112.390051          0.0   290.864146   286.335766            0     2.533386    -2.539835
        2064     2.017036   570.677002   656.552675  1515.118363     2.461608   201.264572   116.456182     84.80839   115.776536   113.086962          0.0   290.763155   286.124929            0     2.825927    -2.518637
        2065     0.333629   570.088013   656.115523  1515.389067     2.213355   200.846968   116.158676    84.688292   116.486808   113.440298          0.0    290.84786   286.348898            0      3.15553    -3.317214
        2066     6.032706   569.299011   659.156956  1514.469145      2.29052   206.667714   121.481707    85.186007   115.765648   114.102665          0.0   290.648784   286.006899            0     4.337609    -0.743062
        2067     4.346547   568.309021   663.420651  1515.848615     2.141103   205.087214   119.500046    85.587169   114.901512   114.919817          0.0   290.569133   285.713849            0     0.316534    -1.361166
