        time     emission          CO2         cveg        csoil        fgco2         fgpp         fnpp           ra          frh     fvegsoil         fluc          tas     tas_land        cprod     fcvegout    fcsoilout
        1944     0.156262   312.412964   488.721584  2709.699856     0.740368    99.905923    39.578376    60.327547    36.909634    37.232656            0   287.698844   282.568132            0     3.246346     0.437034
        1945     0.286162   312.384979   488.279999   2709.63236     0.804458   101.612919    40.483399    61.129519    37.277345    37.644388            0    287.75487   282.617668            0     3.280597     0.434539
        1946     0.171315   312.389984   488.446442  2709.037934     0.649134   102.614399     40.76531    61.849089    37.742937    37.532225            0   287.899893   282.871422            0     3.066641     0.383714
        1947    -0.095786   312.485962   487.917696  2708.725683     0.694765   100.957607    39.790224    61.167382    37.240303    37.720128            0    287.89825   282.798672            0     2.598842     0.792076
        1948     0.029596   312.520966   487.052482  2708.755943     0.624131   102.262463    40.364717    61.897746    37.403217     37.99862            0   287.794688   282.661192            0     3.231311     0.565143
        1949     0.155251   312.631958   486.145877  2708.872687     0.659034   100.598719    39.689627    60.909093    36.783772    37.552566            0   287.835881   282.705856            0     3.043665      0.65205
        1950    -0.254611   312.820984   485.292316  2708.912241     0.654844   100.835895    39.476446    61.359449    37.112881    37.370525            0   287.795623   282.642632            0     2.959483     0.218091
        1951     0.241987   313.013977   483.918815  2708.826826     0.628251   100.995576     40.12618    60.869397    37.001534    37.507035            0   287.751733   282.484826            0     3.992645     0.590916
        1952     0.424577    313.34198   482.868543  2708.924981     0.658583   101.432283    40.458173     60.97411    37.206484    37.682941            0   287.720992   282.522432            0     3.825504     0.378302
        1953      1.18977    313.72998   482.404423   2708.59984     0.764437    101.65567    41.058492    60.597178    37.659775    37.648549            0   287.686733   282.343121            0     3.874062     0.313916
        1954     0.302153   314.094971   481.765386  2708.520192     0.794876   100.601608    39.799082    60.802526    37.058187    37.407159            0   287.870602   282.637883            0     3.030961     0.428619
        1955    -0.225823   314.414978   480.334636  2708.383091     0.709105   100.979521    39.776979    61.202541    37.466709    37.740589            0     288.1156   283.137297            0     3.467141     0.410981
        1956      0.83011   314.697968   479.444647  2708.027407     0.595748    102.29265      41.1082     61.18445    37.726319    37.701208            0    287.83783   282.676218            0      4.29698     0.330573
        1957      1.09657   314.991974   479.742286  2707.505755     0.789917   103.142376    41.437128    61.705248    38.183032    38.059927            0   287.925209   282.839906            0     3.079563     0.398547
        1958      0.06053   315.344971    478.72999  2707.650942     0.678867   100.991921    39.744499    61.247422     37.07901     38.03709            0    287.89686   282.634279            0     2.719704     0.812893
        1959     0.218453   315.806976   476.561795  2708.134405     0.703291   100.375508    39.770434    60.605074    37.073461    37.785676            0   287.956459   282.872764            0     4.152952     0.228751
        1960     1.841004   316.624969   475.389195  2707.991776     0.773391   101.084279     40.95211    60.132169    37.679763    37.562478            0   287.662623   282.483881            0     4.562233     0.025344
        1961      1.83013    317.29895   475.564217  2707.662587     0.961928   100.375749    40.348219    60.027529    37.020748    37.690898            0   287.599399   282.305605            0     2.482299      0.99934
        1962     2.203576   318.043976   474.668521  2707.983796     0.870906   102.263778      40.6409    61.622878    37.117839      37.8474            0   287.619574   282.294966            0     3.689195     0.408352
        1963     2.363282   318.649963   474.256261  2708.286405     0.979881   102.023064    40.781734     61.24133    36.845343    37.830001            0     287.6016   282.256134            0     3.363993     0.682048
        1964     2.413226   319.332947   473.641196  2708.764641     1.091136   101.841088    40.873808    60.967279    37.326451    37.712358            0   287.596988   282.237749            0     3.776516    -0.092329
        1965     1.326754   319.815948   473.072702  2708.959528     1.032682   101.279572    40.424027    60.855544    37.487009    38.056519            0   287.719032   282.338835            0     2.936003     0.374623
        1966     2.480486   320.879974   472.308701  2708.865334      1.01134   101.841438    41.077191    60.764247    37.911305    38.151422            0   287.795794   282.606498            0      3.68977     0.334311
        1967     2.041874    321.47995   471.893877  2708.674461     1.094432   100.882775    40.673455     60.20932    37.374358    37.503113            0   287.409118   282.136532            0     3.585166     0.319627
        1968     2.969814   322.388947   471.579576  2708.662522      1.14563   102.090941     41.38053    60.710411    37.384019    38.331057            0   287.341085   282.110117            0     3.363774     0.958977
        1969     3.000257   323.250946   471.352553  2708.997928     1.258023   101.564175    40.952484    60.611691    37.198102    38.153146            0   287.446663   282.156004            0      3.02636     0.619638
        1970     4.665401   324.782959   471.234266  2709.209791     1.359866   103.366984    41.696159    61.670825    37.589799    38.000896            0   287.612367   282.364238            0      3.81355     0.199235
        1971      2.70851   325.399963   470.783571  2709.390463     1.169606   103.614025    41.693873    61.920152    37.684224     38.42675            0   287.659752   282.340857            0     3.717817     0.561854
        1972     5.572963   327.348969   471.107133  2709.462719     1.420717    103.57447    41.765054    61.809416    37.901643    38.326822            0   287.581174   282.348867            0      3.11467     0.352923
        1973     7.648507   329.908966   471.093854  2709.621752     1.548266   104.111798    42.056439    62.055359     37.82116    38.676751            0   287.571687   282.202194            0     3.392966     0.696558
        1974     3.128937   330.755951   471.061297  2710.083109      1.34225   103.833069     41.99456    61.838509    38.042575    38.848671            0   287.640964   282.268209            0     3.178447     0.344739
        1975     2.785334   330.826965   471.083604  2710.218565     1.309625   105.923168    43.606049    62.317119    38.670593    38.621333            0   287.342408   281.912072            0     4.962408    -0.184716
        1976     4.045818   331.544952   472.433661  2710.365519     1.440207   105.388025    42.970749    62.417276    38.313476    39.356988            0   287.529103   282.085671            0     2.263704     0.896557
        1977     5.566916   333.352936   472.293863  2711.116796     1.437161   106.002851    42.527137    63.475714    38.139237    39.283867            0   287.641783   282.387124            0     3.383069     0.393354
        1978     5.403548   335.009949   471.794823  2711.738006     1.574041   105.386803     42.64118    62.745623    38.248631    39.285836            0   287.628233   282.373002            0     3.854383     0.415995
        1979     6.186934    336.60495   472.327343  2711.974639     1.688717   107.329973    44.095687    63.234286    39.246685    39.447596            0   287.653706    282.29694            0     4.115572    -0.035724
        1980     6.653507   338.704956   472.975146  2712.130483     1.591516   107.643943    43.751203     63.89274    39.248295    39.708195            0   287.745608   282.464824            0     3.395205     0.304057
        1981     5.301111    340.05896   472.936294  2712.476418     1.684856   106.373848    43.560217    62.813631    38.852842    39.918736            0   287.776978   282.364988            0     3.680333     0.719959
        1982      2.84112   340.643951    472.69943  2713.176326     1.645593   106.635037    43.346566    63.288471    39.063202    39.595171            0   287.829867   282.380366            0     3.988259    -0.167939
        1983     5.829779   342.265961   472.716414  2713.302403     1.675952   106.794265     43.87309    62.921174    38.781872     39.89785            0   287.888431   282.593074            0     3.958256     0.989901
        1984     6.331777   344.007935   473.009538  2713.745973     1.778121   108.002928    44.533317    63.469611    39.314233    39.850064            0   287.732135   282.542865            0      4.39013     0.092261
        1985     6.394476   345.458954   473.640438  2714.239216     1.846331   109.340602     44.94207    64.398532    39.115623    40.309243            0   287.716949    282.42134            0     4.001926     0.700377
        1986     5.389509   346.902954   473.853811   2714.95282     1.866852   108.000726    44.158202    63.842524    39.406233     40.27906            0    287.79683   282.659676            0     3.665769     0.159224
        1987     7.239668   348.774933   474.272391  2715.326866     1.892711   109.576907    45.369034    64.207873    39.740706    40.285945            0    287.60467   282.390509            0     4.664509     0.171192
        1988     8.145169    351.27594   474.845773  2715.759459     2.081237   110.315702    45.153444    65.162258    40.002044    40.396011            0   287.675382   282.294281            0     4.184051    -0.038626
        1989     6.472765   352.893921   475.492227  2715.961147      1.98743   110.820631    45.437425    65.383206    39.871061    40.671792            0   287.852642   282.586639            0     4.119179     0.599043
        1990     4.771978   354.072937   475.556159  2716.712082     1.959583   109.222786     44.02435    65.198436    39.191532    40.703172            0   287.920853   282.623203            0     3.257245     0.760704
        1991     5.239443   355.352936   474.598299  2718.036094      1.94697   108.393219    43.649247    64.743972    38.591804    40.524678            0   288.016794   282.883726            0     4.082429     0.608863
        1992     4.920167   356.228943   474.271493  2718.924692     2.132532   108.867406    44.618838    64.248568    39.342822    39.936013            0   287.716957   282.451853            0     5.009631    -0.295407
        1993     5.392575   356.924957   475.894722  2718.862603      2.00562   111.129642    46.068898    65.060744    39.913468    40.254022            0   287.570353   282.304941            0     4.191646     0.402643
        1994      6.08996   358.253967   477.567329  2719.046564      2.03106     111.4839    45.396086    66.087814    40.124737    40.574078            0   287.715535   282.477579            0     3.149402      0.26538
        1995     7.296672   360.238953   478.232067   2719.39051     2.067057   110.302865    44.944428    65.358437    39.561361    40.821134            0   287.820259    282.63175            0     3.458556     0.915828
        1996     6.957005   362.004974   478.802356  2720.015971     1.994688   111.443231    45.141047    66.302184    39.708374      40.5694            0   287.992027   282.828605            0     4.001358     0.235564
        1997     5.501853   363.251953   479.196813  2720.589661      2.04817   110.829229    45.187054    65.642175    40.024084    40.797537            0   288.135549   283.108354            0      3.99506     0.199764
        1998     8.881663   365.932953   480.209763  2720.453048     2.102143   110.270259     45.75518    64.515079    40.386988    40.577441            0   288.151632   283.081492            0      4.16479     0.327066
        1999     7.775662   367.844971   481.890865  2720.427024     2.139442   113.262284    46.610933    66.651351    40.641955    41.100167            0   288.268693   283.332441            0     3.829664     0.484236
        2000     5.600735   369.124969   482.555111  2720.691206     2.192793   112.552514     45.76131    66.791204     40.63225    41.522377            0   288.404498   283.412395            0     3.574686     0.625945
        2001     6.901844   370.673004   482.759094  2721.150486     2.060092   113.673419    46.702597    66.970822    40.706706     41.61434            0   288.289838   283.418379            0     4.884274     0.448353
        2002     9.789895   372.834991   484.895287  2721.593026     2.218445   115.732715    47.884718    67.847997    41.092782    41.826627            0   287.927199   282.922525            0     3.921898     0.291306
        2003      9.20281    375.41098    486.05862  2722.353615     2.437173   115.349708    46.984097     68.36561    41.124613    42.272169            0   288.035239   282.944624            0     3.548595     0.386967
        2004      6.20871      376.987   485.847744  2723.399033     2.272904   113.102538    46.171832    66.930707    40.699308    42.336427            0   288.116583   283.139948            0     4.046281     0.591701
        2005     7.735006   378.907013   485.990217  2724.098001     2.230829   114.665514    47.317987    67.347528     41.54661    41.461528            0   288.043581    282.98963            0     5.713985    -0.784049
        2006     9.381354    381.01001   488.547188  2723.817702     2.471356   116.049921    47.799916    68.250005    41.144345    42.010374            0   288.081424   283.071721            0     3.232571     1.146328
        2007     8.403424   382.603027   490.240613  2724.421461     2.316522   118.127105    48.422346    69.704759    41.358295    42.503584            0   288.288187   283.310869            0     4.225338     0.541529
        2008     7.505483   384.739014   491.029397  2725.519443     2.292118   115.402563    46.606755    68.795808    40.968189    42.610856            0   288.430143   283.510451            0     3.207115     0.544685
        2009     6.378576   386.280029    491.04502  2726.261701     2.274958   114.659323    46.790922    67.868401    41.476336    42.080363            0   288.367783   283.396288            0     4.694936    -0.138231
        2010     7.805403   388.717041   490.385434  2726.789782     2.433386   115.334902    47.913978    67.420924    41.279511    42.412911            0   288.379783   283.380747            0     6.160653     0.605319
        2011     8.238183      390.944   490.686996  2727.484273     2.378702   116.023118    47.505419    68.517699    41.322662    42.315014            0   288.483988   283.614623            0     4.888844      0.29786
        2012     8.640621   393.015991    491.91845  2727.761703      2.47629    116.96344    48.174787    68.788653    41.751811    42.719956            0   288.382082   283.493377            0     4.223377     0.690716
        2013     9.287043   395.724976   492.530242  2728.158942     2.536587   118.695653     49.09445    69.601204    42.570218    43.320154            0   288.491481   283.449222            0     5.162503     0.352698
        2014      7.33395   397.546967   493.233427  2728.701721     2.339665   119.478118    49.030027    70.448091    42.321908    43.221658            0   288.676738   283.889916            0     5.105184      0.35697
        2015     9.477492    399.94873   494.657835  2728.863976     2.622003   119.111115    49.394244    69.716871    42.825829    43.405193            0     288.3967   283.569371            0     4.564642     0.417109
        2016    12.110575   403.116974   496.104469  2729.281782     2.814366   120.578708    50.004379    70.574328    42.639415    43.339747            0   288.261569   283.170632            0     5.217999     0.282527
        2017    10.429883   405.799957   497.735527  2729.928696     2.676929   120.254624     49.53223    70.722394    42.514979    43.806473            0   288.417762   283.551384            0     4.094698     0.644579
        2018    10.570805   408.782959   498.895873  2730.490046     2.816509   119.789948    49.306064    70.483884    42.927601     43.78465            0    288.44244   283.539889            0     4.361068     0.295699
        2019    10.517968   411.840973   499.316459  2731.355565     2.863589   118.339272    48.680968    69.658304    42.087992    43.673644            0   288.635132   283.915099            0     4.586738     0.720133
        2020    11.568705   414.981964   500.502081  2731.683705     2.907033   122.024898    50.579002    71.445896    43.474069      43.5792            0   288.704418   284.045489            0     5.814179    -0.223009
        2021     9.331637   418.204956   500.591857  2732.127808     3.055837   121.100705    50.293457    70.807248    42.959546    45.087979            0   288.543398   283.786613            0     5.115702     1.684331
        2022     9.546396   421.529968   498.544038  2733.326264     3.137802    120.69425    49.768364    70.925886    42.428174    44.973449            0   288.634523   283.867595            0     6.842734     1.346818
        2023     9.971522   424.968964   497.314708  2734.211512     3.174411   120.265937    49.434026    70.831911    42.942732    44.287996            0   288.775029   284.098834            0     6.375359     0.460016
        2024    11.969518   428.519958     496.8467  2734.558148     2.997436   123.023489    51.068406    71.955083    43.446742    44.175595            0   288.688003   284.014641            0     7.360819     0.382217
        2025    11.423155   432.181946   497.296361  2734.960873     3.180741   123.408434    51.538088    71.870345    43.333732    44.913253            0   288.466259   283.570837            0     6.175174     1.176796
        2026    12.218943   435.953949   497.815504  2735.330233     3.292151   123.470654    51.338447    72.132207    43.405837    44.944451            0   288.551874   283.672869            0     5.874854     1.169254
        2027    12.024377   439.834961   498.328951  2735.719552     3.195506   124.256117    51.296509    72.959608     43.85815    44.987372            0   288.706998   283.964769            0      5.79569     0.739903
        2028    13.616791   443.823944    498.95203  2736.172308     3.263138   124.555858    51.836837    72.719022    43.986104    44.923642            0    288.86777   284.115684            0     6.290116     0.484782
        2029    13.338569    447.92395   499.835544  2736.738909     3.584269   123.436272    51.138335    72.297937    43.241744    45.430317            0    288.76179   283.994803            0     4.824505     1.621972
        2030    13.454088   452.131958   499.821325  2737.670178     3.619462   125.211001    51.669641     73.54136    44.020844    44.932412            0   288.942225   284.271387            0     6.751447    -0.019702
        2031    15.135647   456.451935    500.88981  2738.117149     3.654183   124.618191    51.919063    72.699128    43.697064    45.032038            0   288.927789   284.266487            0      5.81854     0.888003
        2032    16.272809   460.893951   503.053368  2738.788483     3.838441   126.792679    52.744195    74.048485    43.946297    45.293236            0   288.772587   284.176439            0       5.2874     0.675605
        2033    16.035035    465.46994   505.618522  2739.374784     3.835681   127.303749    52.518175    74.785574     44.55009    45.301067            0    289.03571   284.460856            0     4.651954     0.164676
        2034    16.384054   470.178955   507.497641  2739.491154      3.73153   128.617267    53.760383    74.856885    45.275905    46.004797            0   288.972565   284.444568            0     5.876466     0.612522
        2035    17.282435   475.020935    510.08671  2739.992334     3.963828    128.92475    54.053464    74.871286    44.946731    46.102093            0   288.754362   284.112636            0     5.362303     0.654182
        2036    17.556862   479.994934   512.835618  2740.333862     4.139997   128.771059    53.706785    75.064274    45.046547    46.444188            0   288.807455   284.134418            0     4.513688     1.056113
        2037    17.618026   485.101929   514.562262   2741.22532     3.964295   128.815937    53.410065    75.405871    45.038653    46.201869            0   289.052125   284.426874            0     5.481552     0.271758
        2038    18.010995   490.343933   516.893074  2741.718448     4.134952    129.79058    54.282256    75.508324    45.662221    46.338566            0   289.097666   284.670331            0     5.612878     0.183217
        2039     19.72703    495.71994   519.811978  2742.003667     4.265041   131.362875    55.116426    76.246449    45.515388    46.655489            0    288.81553   284.313272            0     5.542032     0.854881
        2040    19.266844   501.232941   521.100829  2743.011622     4.487585   131.618201     55.44998    76.168221    45.794154    47.029871            0   288.729438   284.095002            0     7.131259     0.227762
        2041    19.836012   506.882935   524.170423   2743.89517     4.284487    131.44195    54.372763    77.069187    45.511992    47.176994            0   289.051099   284.429198            0     4.126174     0.781454
        2042    19.375551   512.472961   526.124982  2744.963889     4.315326   130.559582    53.863411     76.69617    45.383273    46.771472            0   289.083977   284.594371            0     5.137381      0.31948
        2043    20.811226   517.817932   529.811505  2745.537649     4.465925   134.481801    56.325794    78.156007    46.145717     46.86438            0   289.035332    284.42032            0     5.774891     0.144903
        2044    19.515032   522.936951   534.017604  2746.034539     4.365042   134.712855    55.790619    78.922236    46.305526    47.939228            0   289.327843   284.862139            0     3.645293     1.136812
        2045    18.396768   527.838928   536.693346  2747.321662     4.358792   133.230701     55.68278     77.54792    46.962918    47.868134            0    289.30432   284.982713            0     5.138904    -0.381907
        2046    19.286286   532.531921   540.295894  2748.095209     4.325908   135.375212    56.961111    78.414102    46.514056    48.336553            0   288.966793   284.524957            0      5.02201      1.04895
        2047    18.543941   537.022949   544.033893  2748.998831     4.381647   135.497321    56.245682    79.251639    46.358606    48.208742            0   288.929571   284.231934            0     4.298942     0.946513
        2048    16.389303   541.315918   546.349161  2750.617031     4.262101   133.145884    55.154046    77.991838    46.911852    47.982384            0   289.237729   284.670805            0     4.856394    -0.547668
        2049    16.762239    545.41394   549.224528  2750.892977     4.256739   134.569501    56.469066    78.100435    47.117074    47.945165            0   289.315773   284.851123            0     5.648534     0.552144
        2050     17.47981    549.31897   552.715937   2751.63087     4.274836   135.930335      57.0072    78.923135    46.673701    48.299628            0   289.131111   284.582756            0     5.216163     0.888034
        2051    14.399964   553.034973   554.251176  2753.502389     4.166461   137.547867    56.705078     80.84279    46.700548    49.709848            0   289.385567    284.95127            0     5.459992     1.137782
        2052    12.820909   556.465942   553.738737  2754.967478      4.08709   134.697874     56.65509    78.042785    47.709256    48.536306            0   289.446084   285.127323            0     8.631222    -0.638039
        2053    14.688158   559.523987   556.234521  2755.317522     4.033776   138.092297    58.517855    79.574441    47.420803    48.743332            0   289.033988   284.442399            0      7.27874     0.972484
        2054     13.51946    562.21698   559.355221  2756.224713      3.99307   140.526573    59.116151    81.410421    48.206574    49.681089            0   289.103799   284.532836            0     6.314362     0.567324
        2055    10.727556   564.550964   560.477365   2757.85894     3.803435    135.50426    56.486057    79.018204    47.163967     49.69798            0   289.269539   284.569674            0     5.665932     0.899787
        2056     9.929341   566.529968   561.104113  2758.822974     3.586605   135.854386     57.34465    78.509737    47.993103    48.724164            0   289.467271   285.132456            0     7.993738    -0.232973
        2057    10.840572   568.159973   563.503919  2759.146366      3.78303   138.941988    59.072927    79.869062    48.155578    49.195223            0   289.392562   285.117382            0     7.477899     0.716254
        2058     8.781161   569.442993   565.445831  2760.330956     3.512407   137.229968    57.398692    79.831277    47.272696    49.558737            0   289.399332   284.870406            0     5.898043      1.10145
        2059     6.511442   570.383972   565.098001  2761.951723     3.258456   134.914758    56.757312    78.157446    47.729939     49.09701            0   289.583226   285.122389            0     8.008132    -0.253695
        2060     6.731659   570.985962   566.134082  2762.382931     3.279041   136.047009    58.126513    77.920496    48.190281    48.583863            0   289.511555   285.189644            0     8.506569    -0.037627
        2061     5.531037   571.252014   567.881737  2762.750671     3.234366   136.590265    58.424826    78.165438    47.927071    49.213091            0   289.306325   284.863843            0      7.46408     0.918279
        2062     4.138922   571.255981   568.939647  2763.487055     3.172004   135.982212    57.421612    78.560601    47.909298    49.343095            0   289.436593   285.021453            0     7.020606     0.697414
        2063     3.782207   571.065002   568.979628  2764.005029     2.986359   134.831891    57.487106    77.344785    47.859451    49.334731            0   289.491728   285.167681            0     8.112394     0.957306
        2064     4.956801   570.677002   570.464025  2764.798523     3.030379   136.936872    58.290907    78.645965    47.991137    49.270823            0    289.32005   284.758235            0     7.535687     0.486191
