        time     emission          CO2         cveg        csoil        fgco2         fgpp         fnpp           ra          frh     fvegsoil         fluc          tas     tas_land        cprod     fcvegout
      2131.0    -4.376888   396.631479   432.976710  1047.843106    -0.686247   163.277918    75.623854    87.654064    69.717752    68.896346     0.011739   287.824805   282.468721   170.460236     6.477115
      2132.0    -4.978871   394.329310   434.551353  1047.294440    -0.868810   165.947487    76.349702    89.597785    69.961909    69.413243     0.011472   287.823656   282.482227   170.874420     5.361816
      2133.0    -5.995421   392.411883   433.913990  1047.186860    -0.652908   160.113770    73.364814    86.748956    68.693149    68.585569     0.011154   287.837162   282.597753   170.723679     5.416608
      2134.0    -6.331571   390.838116   433.110640  1046.232437    -0.688994   157.314611    72.055455    85.259155    68.758660    67.804236     0.010880   287.864833   282.551401   169.905396     5.054569
      2135.0    -4.248842   389.042466   433.145537  1045.511398    -0.847800   161.323332    74.487259    86.836073    68.443091    67.722052     0.010617   287.789463   282.352164   169.662415     6.730310
      2136.0    -5.553140   387.062257   432.849045  1045.639278    -0.824071   160.525012    73.676459    86.848554    68.593794    68.721675     0.010391   287.776473   282.362536   169.762650     5.251276
      2137.0    -6.299450   385.468921   431.807726  1045.287394    -0.701263   156.229717    71.990449    84.239268    68.714190    68.362306     0.010116   287.874096   282.622464   169.614578     4.669461
      2138.0    -5.796124   383.956041   430.552978  1044.918250    -0.656759   155.542012    71.816449    83.725563    68.358617    67.989473     0.009878   287.753956   282.196399   168.963943     5.081724
      2139.0    -5.278287   382.570674   429.825113  1043.785311    -0.719167   156.303738    71.470622    84.833116    67.589220    66.456281     0.009647   288.047285   282.845723   168.963669     5.742206
      2140.0    -5.737784   381.424227   427.890087  1043.035900    -0.590001   151.755215    69.967102    81.788113    67.225474    66.476063     0.009447   288.027866   282.860568   168.202225     5.426065
      2141.0    -5.987978   380.114976   427.360714  1041.628798    -0.573889   151.217133    69.053675    82.163458    66.249591    64.842489     0.009203   288.077619   282.883788   167.464020     4.740559
      2142.0    -3.863387   379.094961   426.021647  1040.365256    -0.584587   154.776955    71.758170    83.018785    67.570597    66.307055     0.008990   288.026531   282.833492   167.041260     6.790182
      2143.0    -3.013463   377.129898   427.386522  1039.699886    -0.817970   159.095234    74.449014    84.646220    67.091196    66.425826     0.008783   287.605623   282.100659   167.373810     6.658313
      2144.0    -4.652868   374.899586   427.930392  1040.840829    -1.022709   158.284681    73.524523    84.760158    66.933665    68.074608     0.008604   287.571328   281.939477   167.536377     4.906045
      2145.0    -7.017716   373.216558   426.059096  1042.322074    -0.926613   151.999717    69.660159    82.339559    66.719454    68.200698     0.008384   287.716898   282.128610   167.874496     3.330756
      2146.0    -6.140564   372.421710   423.659246  1041.623955    -0.735461   150.151610    68.474424    81.677185    66.808448    66.110329     0.008192   287.970376   282.661038   167.457077     4.763946
      2147.0    -5.058698   371.726752   422.289904  1040.024888    -0.683389   150.288601    68.583949    81.704652    65.976309    64.377242     0.008004   287.998637   282.682709   167.345032     5.576049
      2148.0    -4.863305   371.513579   419.210919  1039.265399    -0.636360   147.903044    67.966775    79.936269    66.232340    65.472850     0.007842   288.128732   282.965454   166.725937     5.572910
      2149.0    -2.114300   371.243578   418.287889  1037.436038    -0.491666   150.082401    69.753770    80.328631    65.546585    63.717225     0.007642   287.743701   282.445067   165.691910     6.959575
      2150.0    -2.618469   369.792575   419.950269  1036.802696    -0.795754   156.649153    72.387736    84.261416    65.838159    65.204816     0.007468   287.598020   282.026252   165.695114     5.520540
      2151.0    -2.062258   368.459198   420.225310  1037.041801    -0.661734   157.541208    73.154758    84.386450    66.424278    66.663383     0.007297   287.622862   282.114616   166.366562     6.216334
      2152.0    -5.191699   366.988074   420.031043  1037.747720    -0.701917   154.166392    71.026041    83.140352    66.973532    67.679451     0.007150   287.756217   282.185713   166.812424     3.540856
      2153.0    -5.079359   366.667099   417.410980  1037.448886    -0.635369   148.586964    67.653219    80.933745    65.945946    65.647112     0.006968   288.005703   282.730852   166.503555     4.626170
      2154.0    -2.165860   366.553313   416.146517  1035.791741    -0.393359   150.619878    69.788621    80.831256    66.010331    64.353186     0.006809   287.752774   282.282206   165.834839     6.699897
      2155.0    -1.538821   365.446288   417.934934  1034.577129    -0.460025   155.148217    71.717735    83.430482    65.049931    63.835319     0.006654   287.557136   282.081458   165.729126     6.093999
      2156.0    -1.927757   364.273020   419.026890  1034.435021    -0.719043   158.090002    73.796959    84.293043    67.157621    67.015513     0.006520   287.659871   282.167970   165.568039     5.689490
      2157.0    -3.474609   363.339371   418.709530  1034.981564    -0.630646   153.696436    70.757933    82.938503    66.103773    66.650315     0.006354   287.640639   282.216244   165.548141     4.424978
      2158.0    -3.524796   362.744116   417.418987  1035.322504    -0.518199   153.004616    70.406914    82.597702    66.584568    66.925509     0.006209   287.708174   282.283779   165.307205     4.771948
      2159.0    -3.383905   362.612286   415.718404  1034.853924    -0.490293   147.578964    67.865297    79.713667    65.168481    64.699900     0.006068   287.761813   282.252534   164.683807     4.865980
      2160.0    -1.801253   362.897634   414.059484  1033.800790    -0.392165   149.604440    69.335481    80.268959    65.941491    64.888357     0.005945   287.780492   282.501218   164.367767     6.106044
      2161.0     0.476742   362.508543   415.306296  1032.595695    -0.384525   154.749633    72.425650    82.323982    65.491438    64.286343     0.005794   287.546300   281.974652   164.166840     6.892495
      2162.0    -2.122838   361.901524   415.543926  1032.899417    -0.410715   151.731069    70.288473    81.442595    65.468806    65.772528     0.005662   287.517797   281.967168   163.732742     4.278315
      2163.0    -2.396215   361.863816   414.934552  1032.371640    -0.538770   150.673362    69.782703    80.890659    66.332671    65.804893     0.005533   287.667179   282.191771   163.564011     4.587184
      2164.0    -1.891400   361.939632   414.031423  1031.876796    -0.305425   149.640809    69.098631    80.542178    65.522383    65.027540     0.005422   287.770715   282.370023   163.399887     4.974220
      2165.0    -0.232458   361.965534   413.320005  1031.832398    -0.397480   152.600741    71.066944    81.533798    65.739775    65.695376     0.005284   287.649465   282.206597   162.977966     6.082986
      2166.0    -0.730815   361.925674   413.284486  1031.601699    -0.230729   151.770170    70.177215    81.592955    65.282278    65.051578     0.005164   287.620497   282.174908   163.190491     5.161154
      2167.0    -0.179496   361.810782   413.247443  1031.432061    -0.120418   153.920183    71.666085    82.254099    66.166218    65.996580     0.005046   287.699461   282.288946   163.749527     5.706548
      2168.0    -1.543127   361.950201   412.527209  1031.340377    -0.116230   148.529938    68.633392    79.896546    65.138466    65.046783     0.004945   287.654202   282.213042   163.264313     4.306843
      2169.0    -0.264723   362.367971   411.796194  1030.631913     0.082960   150.312975    68.887286    81.425689    64.778416    64.069952     0.004819   287.732726   282.454149   162.709930     5.548349
      2170.0    -0.188308   362.636209   410.957772  1030.574198     0.061104   150.298100    69.312723    80.985377    64.978625    64.920910     0.004709   287.741814   282.444511   162.435959     5.230236
      2171.0     0.523411   363.068855   410.988441  1029.739228    -0.115165   152.643915    70.755501    81.888414    65.668375    64.833404     0.004602   287.595181   282.160246   162.022629     5.891427
      2172.0     0.517267   362.982461   411.530808  1029.859962    -0.011571   155.128254    72.088149    83.040105    66.064781    66.185515     0.004509   287.613772   282.290088   162.314362     5.360267
      2173.0     0.048485   363.037286   410.745875  1030.631577    -0.097992   152.483420    70.846425    81.636995    65.564540    66.336155     0.004394   287.631543   282.260112   161.997177     5.295203
      2174.0    -0.942423   363.200807   410.753444  1030.174918     0.150189   151.796856    69.877918    81.918939    65.930111    65.473452     0.004294   287.704509   282.373574   162.049179     4.396897
      2175.0     0.015931   363.619335   409.717311  1029.944577     0.132441   150.701222    69.222991    81.478231    64.886515    64.656175     0.004197   287.730246   282.352623   161.879745     5.602949
      2176.0     0.048574   364.058311   409.287933  1029.296016     0.107250   152.639607    70.257318    82.382289    65.923320    65.274759     0.004112   287.746707   282.423123   161.376602     5.411938
      2177.0     0.793030   364.097750   410.078846  1028.620112     0.102642   152.659540    70.556985    82.102555    64.633302    63.957397     0.004007   287.568298   282.055907   161.348618     5.808675
      2178.0     0.411421   364.064269   410.143146  1028.736819     0.194972   153.087755    71.118600    81.969155    65.438752    65.555459     0.003916   287.587654   282.246614   161.400238     5.498841
      2179.0     0.212393   363.714069   410.438601  1029.377904     0.119202   155.065497    71.730560    83.334936    65.641320    66.282404     0.003827   287.592276   282.047512   161.583786     5.152701
      2180.0    -1.725937   364.056181   409.612878  1029.080010     0.050116   149.058624    68.686751    80.371873    65.873142    65.575249     0.003750   287.693699   282.342048   161.241837     3.937226
      2181.0     0.479909   364.501989   409.660456  1027.733714     0.013373   151.233721    70.330252    80.903470    65.617955    64.271659     0.003655   287.601889   282.213460   160.131714     6.011014
      2182.0     1.055585   364.428689   411.074252  1026.846532    -0.027804   155.064530    71.858585    83.205946    65.343549    64.456367     0.003571   287.572536   282.104313   160.030258     5.988422
      2183.0    -0.081537   364.253211   411.572505  1027.062825    -0.061548   155.096907    71.358795    83.738112    65.724999    65.941291     0.003490   287.693103   282.261058   160.533905     4.919251
      2184.0    -1.430187   364.431280   409.412761  1028.455106     0.148020   148.524734    67.912584    80.612150    64.427687    65.819968     0.003420   287.824825   282.481342   160.620407     4.252360
      2185.0     1.153751   365.049665   408.445600  1027.521391     0.271505   152.689916    70.923700    81.766216    66.115578    65.181863     0.003333   287.832473   282.503648   160.424484     6.708998
      2186.0     1.915108   364.692856   410.806570  1026.659248     0.096771   158.461194    74.312221    84.148973    66.352545    65.490402     0.003257   287.589250   282.115019   160.604614     6.460850
      2187.0    -0.721209   364.158670   411.667752  1027.375580    -0.040764   154.632848    71.476950    83.155899    65.522318    66.238651     0.003183   287.533138   282.113180   160.782303     4.377116
      2188.0    -0.170152   363.852364   411.786145  1027.904061     0.025427   156.499599    72.215735    84.283865    66.308040    66.836521     0.003119   287.546086   282.133110   160.521820     5.260821
      2189.0    -0.233725   363.525096   411.804857  1028.425412     0.097616   155.044088    71.928539    83.115549    66.247098    66.768450     0.003039   287.596745   282.099837   160.399689     5.141378
      2190.0    -0.974531   363.553390   411.542533  1028.163918     0.136381   152.512917    70.601836    81.911081    66.391639    66.130144     0.002970   287.865457   282.479148   159.927994     4.734016
      2191.0    -0.050137   363.987426   410.246295  1027.907656     0.152727   150.833261    69.717286    81.115975    65.529320    65.273058     0.002903   287.706760   282.378973   159.493210     5.740465
      2192.0     1.099114   363.981428   411.000382  1027.295011     0.165126   155.840738    72.206856    83.633882    65.965051    65.352407     0.002844   287.546916   282.115391   159.372940     6.100363
      2193.0    -0.796131   363.790127   411.418319  1027.533579    -0.073807   154.770394    71.458718    83.311676    66.436767    66.675335     0.002772   287.681554   282.332780   159.319595     4.365445
      2194.0     0.317725   363.952814   411.138478  1027.385316     0.008942   152.904307    70.472557    82.431750    65.220211    65.071948     0.002709   287.672943   282.287967   159.080658     5.680449
      2195.0    -0.985173   364.173021   410.381423  1027.451446    -0.025573   150.127574    68.622163    81.505411    64.751043    64.817173     0.002647   287.715425   282.323216   158.529556     4.562045
      2196.0     0.180906   364.567141   409.941178  1026.743882     0.250526   150.336972    69.424044    80.912929    65.111861    64.404297     0.002594   287.667309   282.236446   158.132126     5.459992
      2197.0    -0.358062   364.664851   410.476729  1025.980988     0.027390   152.400265    70.084923    82.315341    65.442783    64.679890     0.002528   287.818984   282.408963   158.013794     4.869482
      2198.0     0.059496   365.241620   409.585303  1025.335880     0.134449   149.774075    68.959929    80.814146    64.954853    64.309746     0.002470   287.962280   282.749712   157.754669     5.541609
      2199.0     0.843358   365.513384   409.238724  1024.995948     0.313985   151.454805    70.316644    81.138162    64.956503    64.616571     0.002414   287.847190   282.462200   157.499634     6.046651
      2200.0     0.019030   365.493845   409.586367  1024.801396     0.229603   150.871454    69.629598    81.241857    64.506325    64.311773     0.002359   287.746642   282.296910   157.736633     4.970182
      2201.0     0.686134   365.564293   409.410824  1024.851439     0.090728   152.205111    71.080299    81.124812    65.450751    65.500795     0.002305   287.801776   282.338425   157.723877     5.755047
      2202.0    -1.395701   365.335149   409.540359  1025.177627     0.313644   152.049003    69.605083    82.443920    65.513187    65.839375     0.002253   287.953109   282.681934   157.335464     3.636172
      2203.0    -0.062337   365.854973   407.684855  1025.170568     0.297067   147.584014    67.878661    79.705353    64.112438    64.105379     0.002202   287.955323   282.617172   156.852951     5.628787
      2204.0     1.833394   366.123168   407.848322  1024.114005     0.451074   151.229054    70.859616    80.369438    65.023264    63.966701     0.002157   287.614595   282.187164   156.202026     6.729448
      2205.0     1.951601   365.333726   410.044766  1024.523026     0.035311   155.800956    72.972942    82.828015    64.216841    64.625863     0.002102   287.472544   281.831625   156.519547     6.150635
      2206.0    -1.937692   364.649694   409.728439  1026.590141     0.130479   149.664078    68.883407    80.780671    64.065145    66.132260     0.002054   287.655478   282.275953   156.954025     3.067474
      2207.0    -1.028751   364.655181   408.957283  1026.658379     0.058570   151.527638    70.015296    81.512341    65.875295    65.943533     0.002008   287.863576   282.472416   156.311172     4.842919
      2208.0     0.263656   364.971743   408.289337  1025.996344     0.333110   151.662243    70.144364    81.517879    65.763145    65.101111     0.001967   287.885655   282.523117   155.784607     5.711200
      2209.0     0.065719   364.846743   408.615932  1025.800195     0.212390   152.895163    70.625890    82.269273    65.240126    65.043978     0.001917   287.878823   282.529990   156.392151     5.255317
      2210.0     0.096456   364.942766   408.388512  1025.640521     0.084743   152.742239    70.817634    81.924605    65.682656    65.522982     0.001874   287.767537   282.248992   156.283966     5.522072
      2211.0     0.567947   364.947160   408.835646  1025.230586     0.053569   152.117242    70.880685    81.236557    65.168096    64.758160     0.001831   287.646425   282.106891   156.402863     5.675390
      2212.0     1.940416   364.463896   410.643186  1024.700587     0.272419   157.759251    73.946927    83.812324    66.102555    65.572556     0.001794   287.543825   281.998336   156.386505     6.566831
      2213.0    -2.122278   363.801665   411.648879  1025.431713    -0.021669   152.566448    69.912999    82.653449    65.345142    66.076268     0.001748   287.747602   282.389524   156.444702     2.831039
      2214.0    -1.390102   364.155243   409.390927  1025.976917     0.217417   149.353962    68.649379    80.704583    65.733710    66.278914     0.001709   287.861464   282.446856   155.763336     4.628417
      2215.0     0.068360   364.543802   408.565848  1025.386895     0.258316   152.239254    69.851241    82.388013    65.512766    64.922744     0.001670   288.004246   282.777301   155.888809     5.753576
      2216.0     0.315288   365.032846   407.297383  1025.083145     0.188765   150.209733    69.676374    80.533359    65.236544    64.932794     0.001636   287.910204   282.637818   155.843124     6.012044
      2217.0     0.807983   365.093942   407.822303  1024.665055     0.233270   150.756841    69.811573    80.945269    64.082468    63.664378     0.001594   287.620253   282.129960   155.403442     5.622276
      2218.0     0.852626   364.973983   408.317659  1024.591037     0.209950   151.892367    70.462567    81.429799    64.321663    64.247645     0.001558   287.588482   282.177353   155.027954     5.719566
      2219.0    -0.553330   364.647937   408.334816  1025.600858    -0.084144   153.798128    70.887047    82.911082    65.174715    66.184536     0.001523   287.671595   282.314084   155.240356     4.685354
      2220.0    -0.193068   364.583794   408.620802  1025.263362     0.041614   154.472107    71.316592    83.155515    66.127204    65.789708     0.001492   287.697450   282.311325   155.319489     5.240898
      2221.0    -0.813740   364.704900   408.538776  1024.850944     0.074551   149.640615    68.905534    80.735080    64.888003    64.475585     0.001454   287.797286   282.364512   155.341400     4.511975
      2222.0     0.418671   364.729252   408.598617  1024.515910     0.229925   153.142417    69.924255    83.218163    64.455361    64.120328     0.001421   287.836546   282.349518   154.882645     5.744084
