        time     emission          CO2         cveg        csoil        fgco2         fgpp         fnpp           ra          frh     fvegsoil         fluc          tas     tas_land        cprod     fcvegout    fcsoilout
        1940     0.027097   311.356964   515.753956  1455.810183     0.841148   110.157877    58.487762    51.670123    56.623216    55.540693            0    288.62026   284.537423   133.535049     3.676842    -0.274361
        1941    -0.040956   311.810974   514.791179  1454.801938     0.839421   109.039583    58.052073    50.987486    56.089312    55.250877            0    288.48582   284.280099   135.401489     3.763997     0.169809
        1942     0.982734   312.171967   513.553594  1454.524021     0.747167    108.40959    58.199308    50.210277    54.891141    55.122705            0   288.284468   284.118314   136.920685     4.314193     0.509481
        1943     2.168025   312.389984   513.280488  1454.969237     0.911838   109.774554    59.229159    50.545387    54.571428    55.289112            0   288.154844    283.83984   138.230896     4.213163     0.272469
        1944     1.502356   312.412964   513.539048  1455.323696     1.000069    112.04302    60.157208    51.885782    55.803443     55.46222            0   288.512107    284.36162   139.393219     4.436457    -0.695682
        1945    -2.843369   312.384979   513.186203  1453.977484     0.868494   108.544444    57.409175    51.135285    57.138108     55.20953            0   288.596465   284.553915   140.625336     2.552475    -0.582366
        1946     0.293253   312.389984   511.811896  1452.951671     0.814595   109.569429    58.833724    50.735707    55.417115     55.20545            0   288.343423   284.217349   141.771942     5.002577     0.814149
        1947     1.595034   312.485962   511.937691  1452.894141     0.681159   110.619203    59.716486     50.90274    55.038595    55.270407            0   288.209512    283.98592   142.821533     4.320262     0.289342
        1948       1.8869   312.520966   512.256423  1453.381984     0.777171    110.87962    59.855871    51.023747    54.820756    55.403188            0   288.281424   284.000602   143.809891     4.133953      0.09459
        1949     0.898527   312.631958   512.655049  1453.579263     0.729901   111.299552      59.7154    51.584178    55.764755     55.45304            0   288.438749    284.18473   144.921692     3.863709    -0.508995
        1950    -1.195361   312.820984   511.933273  1452.554105     0.686922   110.051925    58.633666    51.418276    56.652675    55.266175            0   288.561631   284.427958   148.672043     4.089249    -0.361343
        1951     1.240041   313.013977   510.933191  1452.206782     0.495236   110.180727    59.394477    50.786262     54.69548     55.38402            0   288.243672   283.908078   151.643585     5.010527     1.035863
        1952     1.242552    313.34198   510.461926  1452.880192     0.537853   110.423485    59.423386    51.000089    54.994021    55.369605            0   288.239961   283.747778   153.935089     4.525056    -0.297826
        1953    -0.243506    313.72998   509.356028  1452.814018     0.573552   109.285461    58.446827    50.838599    55.619022    55.233522            0   288.457323   284.281686   156.195389     4.319238    -0.319325
        1954     0.257789   314.094971   507.732589  1452.774832     0.578473   108.659611    58.373919    50.285651    54.950086    55.148496            0   288.292208   284.007952    158.24263     4.848903     0.237596
        1955     1.265757   314.414978   507.186557  1452.980373     0.542881   110.224866    59.414978    50.809907      54.8116    55.039334            0   288.295068   284.030697   160.059219     4.921657     0.022193
        1956      0.75466   314.697968   507.202402  1452.620216      0.60431   112.373404     60.38131    51.992121    56.209456    55.230192            0   288.542059   284.453907   161.855942     5.135246    -0.619107
        1957     -1.21219   314.991974   506.084392  1451.581246     0.748754   108.392823    57.788192    50.604655    55.717588    55.115198            0   288.474172   284.271352    163.65625      3.79098     0.436579
        1958     1.445805   315.344971   505.083662  1451.464189     0.726562   110.326782    59.601855    50.724931    54.927814    55.007957            0   288.283546   284.070368   165.426605     5.594624       0.1972
