        time     emission          CO2         cveg        csoil        fgco2         fgpp         fnpp           ra          frh     fvegsoil         fluc          tas     tas_land        cprod     fcvegout    fcsoilout
      1988.0     6.678016   350.499287   346.036811   644.553051     2.116924   112.069267    47.487819    64.581448    42.754521    42.484877     0.538860   287.014788   280.804296    29.616497     5.406021    -0.357847
      1989.0     5.847940   352.105725   345.697925   644.130636     2.127247   114.011201    48.896506    65.114694    43.046198    42.855145     0.539201   287.163912   281.099410    29.919416     6.380248     0.231362
      1990.0     6.841897   353.283095   346.941966   644.552033     2.090038   116.502450    50.500770    66.001680    42.511957    43.674091     0.541521   286.740338   280.467512    30.152149     5.582638     0.740737
      1991.0     6.762123   354.560249   348.198988   645.714046     2.049869   117.027978    50.606534    66.421444    43.021996    43.936930     0.429831   286.655225   280.269157    29.804300     5.412582    -0.247078
      1992.0     5.175723   355.438298   348.819344   646.550335     2.010274   115.712882    49.700428    66.012454    42.908343    43.825702     0.429187   286.559342   280.224181    29.483315     5.254370     0.081070
      1993.0     4.583308   356.126767   349.358907   647.347589     2.036797   115.237747    49.513195    65.724552    42.774425    43.642726     0.425340   286.607971   280.383756    29.254805     5.330906     0.071047
      1994.0     6.038108   357.453798   349.692453   647.932072     2.058787   116.313644    50.007244    66.306400    43.195174    43.597383     0.422692   286.675130   280.365480    29.054907     6.076315    -0.182273
      1995.0     7.630071   359.439365   350.848979   648.328508     2.146638   117.881386    50.615057    67.266329    43.639970    44.217138     0.420154   286.882123   280.789945    28.935581     5.241394     0.180731
      1996.0     6.774818   361.195464   351.503839   648.879906     2.182461   117.975670    50.526462    67.449208    43.839827    44.519389     0.418534   286.969592   280.835860    28.780649     5.352212     0.128165
      1997.0     6.047720   362.442686   351.722539   649.235174     2.156150   117.383778    50.465611    66.918167    43.573254    43.945570     0.414588   286.897257   280.745107    28.753677     6.301341     0.017048
      1998.0    10.347336   365.116722   353.367982   650.009644     2.335354   120.315372    52.147410    68.167962    44.093584    45.046615     0.412043   286.800601   280.608768    28.689316     5.455352     0.178561
      1999.0     7.756412   367.022481   354.243559   650.808485     2.417390   119.156177    51.066879    68.089298    44.027437    44.970053     0.410564   286.893076   280.741039    28.716539     5.221250     0.143775
      2000.0     5.583859   368.299635   354.554087   651.202068     2.302661   118.858231    50.993941    67.864290    44.619430    44.804151     0.409213   286.981493   280.793767    28.873077     5.879262    -0.208862
      2001.0     7.139952   369.846208   355.004705   651.647947     2.334537   119.201049    51.380174    67.820875    44.141635    44.359913     0.493073   286.888733   280.822353    29.341032     6.569644    -0.227601
      2002.0     8.836016   372.001381   356.282226   652.191901     2.279723   120.361497    52.119991    68.241506    44.432905    45.238088     0.398859   286.797288   280.509708    29.130510     5.604382     0.261228
      2003.0     9.424117   374.575664   357.352312   652.942518     2.365276   121.851310    52.488856    69.362455    44.797436    45.723646     0.625329   286.892138   280.840931    29.410900     5.695123     0.175594
      2004.0     8.175571   376.152139   358.240116   653.894814     2.438940   123.681003    53.645377    70.035626    45.095046    46.120730     0.657720   286.886254   280.765451    30.333521     6.636843     0.073388
      2005.0     7.196804   378.067885   359.010745   654.540204     2.547347   121.538090    51.972219    69.565871    45.370099    45.981266     0.434247   287.183180   281.192871    30.651354     5.220324    -0.034223
      2006.0     7.914277   380.163224   359.380965   654.779528     2.401580   121.320143    52.175933    69.144210    45.248825    45.353836     0.433647   287.197630   281.131539    30.460632     6.451876    -0.134312
      2007.0     8.708628   381.749687   360.963378   655.430039     2.348079   124.105145    53.868311    70.236834    45.022552    45.813230     0.418540   286.939732   280.873888    30.388241     6.472667     0.140168
      2008.0     9.721091   383.884915   363.032334   656.443392     2.417881   125.608319    54.369727    71.238592    45.540517    47.237146     0.477254   287.022871   280.792261    30.380501     5.063625     0.683276
      2009.0     6.003093   385.421501   363.879863   657.348322     2.500814   123.621278    52.723364    70.897914    46.498814    46.599841     0.527328   287.444877   281.554698    30.351175     5.275994    -0.803904
      2010.0     7.386409   387.856080   362.862149   657.294477     2.633907   121.550950    51.956967    69.593983    45.814539    45.833373     1.070137   287.493109   281.638214    32.335564     7.141307     0.072680
      2011.0    10.056349   390.071148   364.481498   657.585228     2.689912   125.412756    54.487890    70.924867    45.607029    46.521730     0.594004   287.118483   281.124062    32.598217     6.346811     0.623950
      2012.0     8.812438   392.146512   365.975185   658.508443     2.734920   126.444188    54.598367    71.845820    46.474536    47.385227     0.559259   287.356768   281.373470    32.761871     5.719454    -0.012523
      2013.0     8.881625   394.840523   365.782249   659.204343     2.681700   124.438246    53.622298    70.815948    46.341377    47.005899     0.992389   287.333080   281.356964    33.812046     6.809336    -0.031379
      2014.0     8.536769   396.666442   366.376325   659.889384     2.661253   125.893906    54.559264    71.334642    45.783689    46.583378     0.801317   287.207440   281.271848    34.705627     7.381810     0.114649
      2015.0    11.028628   399.061133   368.031744   660.763397     2.662739   128.004104    55.885166    72.118938    46.038756    47.050658     0.625380   287.147827   281.118256    34.708435     7.179088     0.137889
