        time     emission          CO2         cveg        csoil        fgco2         fgpp         fnpp           ra          frh     fvegsoil         fluc          tas     tas_land        cprod     fcvegout
      1912.0     0.931586   299.809448   393.464515   967.416835     0.694280   119.746471    61.516979    58.229492    58.535200    58.411630     0.861144   286.683548   280.902519    78.768875     3.802521
      1913.0    -0.008947   300.355322   391.274074   968.431415     0.780539   118.141112    60.186948    57.954164    58.262728    59.277308     0.862806   286.775098   281.008147    79.247246     3.100080
      1914.0     0.638632   300.870544   390.422849   966.980449     0.778225   119.719475    61.233736    58.485740    58.564213    57.113248     0.863505   286.857325   281.190935    79.983398     4.971714
      1915.0     2.795595   301.390193   390.810750   966.529267     0.883535   123.609409    63.512230    60.097179    58.834115    58.382933     0.866144   286.782823   281.188842    80.913429     4.741396
      1916.0     2.178098   301.930696   390.400165   967.381524     0.681803   124.066264    63.780720    60.285544    59.466094    60.318351     0.873406   286.644403   281.014836    81.650261     3.872954
      1917.0     2.029700   302.447480   390.482447   967.652035     0.736740   123.488462    63.730481    59.757981    59.557017    59.827528     0.875587   286.536735   280.954328    82.047043     3.820672
      1918.0     2.886610   302.886567   391.151166   967.633711     0.575565   125.629127    65.089145    60.539982    59.718108    59.699783     0.879863   286.518313   280.784622    82.557259     4.720643
      1919.0     1.631110   303.268387   391.648459   968.077296     0.623149   124.067174    63.965404    60.101770    59.943211    60.386796     0.882502   286.627418   280.799517    83.059814     3.081315
      1920.0     0.584692   303.681532   391.479205   967.919773     0.701981   123.035113    62.805308    60.229805    59.851203    59.693679     0.908713   286.818419   281.091682    84.036850     3.280882
      1921.0     1.250276   304.043453   390.991641   967.358403     0.684843   123.841091    63.451645    60.389446    59.631178    59.069808     0.922501   286.864227   281.276944    85.147293     4.869401
      1922.0     0.933336   304.386584   390.860122   967.085764     0.723445   125.076742    63.925824    61.150919    60.278348    60.005709     0.935382   286.849106   281.254337    85.977310     4.051633
      1923.0     1.187379   304.718497   390.968141   966.643567     0.614220   125.004297    63.905724    61.098573    59.963810    59.521614     0.946681   286.874751   281.345735    87.066841     4.276092
      1924.0     0.328627   305.050748   390.230575   966.882393     0.601904   123.754463    63.120297    60.634165    59.767391    60.006218     0.953793   286.851159   281.274634    87.872963     3.851645
      1925.0     1.804874   305.250142   390.131627   966.987535     0.591509   125.397274    64.658472    60.738801    59.539094    59.644236     0.958660   286.714595   280.976374    88.309288     5.113186
      1926.0    -0.124523   305.406340   389.538786   967.211712     0.622811   123.249114    63.079810    60.169303    60.089005    60.313182     0.967407   286.865992   281.211647    89.023865     3.359470
      1927.0     0.548958   305.609843   388.862320   966.950637     0.673034   123.962402    63.294160    60.668242    59.754393    59.493318     0.970219   286.942475   281.324386    89.830887     4.477308
      1928.0    -0.899734   305.772167   387.453957   967.168905     0.488626   122.846065    62.494024    60.352041    60.006543    60.224812     0.972816   287.061260   281.473429    90.509155     3.677575
      1929.0    -0.476676   305.931043   386.624404   966.392278     0.583256   122.645632    62.308410    60.337222    59.536122    58.759495     0.971154   287.012666   281.452288    91.248062     4.378468
      1930.0     1.900100   306.070517   386.996194   965.753507     0.669619   126.411464    65.170342    61.241122    60.196576    59.557805     0.968577   286.846271   281.046565    91.848061     5.240747
      1931.0     1.985914   306.271143   387.399334   966.288791     0.431446   125.900160    64.483137    61.417023    59.026117    59.561400     0.969083   286.852529   281.168817    92.488884     4.518596
      1932.0     1.973306   306.537798   387.566153   967.178137     0.574941   128.037737    65.615607    62.422130    60.606413    61.495759     0.977932   286.772646   280.896580    93.201561     3.953029
      1933.0     1.423223   306.850712   387.166357   968.061258     0.735336   125.536046    64.035260    61.500786    59.789913    60.673034     0.981055   286.833950   281.039715    93.791954     3.762022
      1934.0    -0.495226   307.231136   385.384825   968.319253     0.683441   121.479412    61.759771    59.719640    59.629877    59.887872     0.983087   286.904290   281.166885    94.517769     3.653431
      1935.0     0.568633   307.707774   384.988277   967.318092     0.721255   124.047329    63.025674    61.021655    59.997246    58.996085     0.985272   286.952836   281.390647    95.329391     4.426137
      1936.0     2.599650   308.444405   384.642579   967.030103     0.750963   125.310578    64.108142    61.202436    59.627068    59.339079     0.993122   286.879204   281.265757    95.839195     5.114762
      1937.0     2.358333   309.171452   384.974506   966.886911     0.802144   126.341230    64.355831    61.985399    60.009662    59.866471     0.998348   286.869852   281.184960    96.729828     4.157433
      1938.0     2.336620   309.731564   385.152486   966.905624     0.581870   127.669380    65.098667    62.570713    60.021726    60.040439     1.003819   286.929880   281.262322    97.354286     4.880248
      1939.0     3.219480   310.277805   385.431221   967.598112     0.736216   129.087289    66.141143    62.946146    60.301600    60.994088     1.009983   286.828412   281.124857    98.126701     4.868320
      1940.0     0.743562   310.782749   384.907964   968.492807     0.786666   127.575320    64.705654    62.869665    61.377360    62.272056     1.015472   287.009715   281.298281    98.828705     2.956855
      1941.0    -0.001395   311.230832   383.882428   967.570255     0.720333   125.826490    63.750124    62.076366    61.023830    60.101278     1.009023   287.016448   281.339937    99.283028     4.674382
      1942.0    -0.166858   311.584929   383.192833   967.001114     0.659600   124.070025    62.754440    61.315585    59.945418    59.376277     1.009913   287.143252   281.362363    99.569206     4.067759
      1943.0     0.380154   311.796070   382.187992   966.435774     0.784390   125.868407    63.923211    61.945196    60.382453    59.817113     1.006869   287.188057   281.673559   100.180809     5.110939
