        time     emission          CO2         cveg        csoil        fgco2         fgpp         fnpp           ra          frh     fvegsoil         fluc          tas     tas_land        cprod     fcvegout    fcsoilout
      2096.0    -3.168223   504.695834   477.987991   715.006292     0.565993   151.606684    67.901342    83.705342    54.628315    55.531381     0.121151   288.732603   283.023332    44.839825    11.114466     0.618465
      2097.0    -4.750606   502.390971   477.888804   715.575514     0.558236   149.054044    66.296761    82.757283    54.872119    54.835236     0.119132   288.857954   283.319485    44.711151    11.560713    -0.606105
      2098.0    -2.637202   500.096064   478.462885   715.292154     0.690089   152.220856    68.388621    83.832235    54.833399    55.159881     0.117419   288.900276   283.494596    44.619049    12.654659     0.609842
      2099.0    -3.608869   497.821133   478.982865   715.878429     0.567876   151.019285    67.411561    83.607724    54.791650    55.239551     0.115988   288.921620   283.420196    44.585018    11.652030    -0.138373
      2100.0    -2.893338   495.536244   479.306063   716.326940     0.543695   151.343946    68.057326    83.286620    54.606753    55.689216     0.114148   288.670001   283.001409    44.541470    12.044912     0.633952
      2101.0    -2.502515   493.271270   480.358185   716.860770     0.383395   152.294970    68.361145    83.933825    54.507326    54.594410     0.101653   288.652636   283.107089    44.454514    12.714612    -0.446746
      2102.0    -3.773653   491.026270   481.467677   717.611597     0.481195   150.212588    66.814690    83.397898    54.404344    55.346659     0.101161   288.598373   282.865132    44.386211    10.358539     0.191488
      2103.0    -4.011310   488.801246   480.829345   717.865198     0.490464   148.906730    66.584021    82.322709    54.463474    54.631227     0.100771   288.780436   283.107765    44.328659    12.591126    -0.085848
      2104.0    -4.900566   486.606123   480.404925   717.890992     0.459216   146.473891    65.492715    80.981176    54.208701    54.446030     0.100682   288.717231   282.897829    44.269745    11.471105     0.211534
      2105.0    -2.828296   484.440932   480.673107   717.847246     0.394905   150.160345    67.763810    82.396535    54.572860    54.665289     0.099825   288.660753   282.898973    44.222931    12.830338     0.136176
      2106.0    -5.127383   482.305704   481.095979   718.082635     0.279185   147.786717    65.686568    82.100149    54.662221    54.944083     0.099366   288.813016   283.213515    44.140537    10.319614     0.046473
      2107.0    -4.982654   480.190421   479.713652   718.579657     0.087931   143.505637    63.789291    79.716346    52.808166    53.165146     0.098879   288.586764   283.089015    44.076252    12.006472    -0.140042
      2108.0    -2.454348   478.105070   480.518557   718.745356     0.415667   148.231912    66.629648    81.602263    53.558832    54.405735     0.098650   288.523227   282.689682    44.006668    11.419009     0.681203
