        time     emission          CO2         cveg        csoil        fgco2         fgpp         fnpp           ra          frh     fvegsoil         fluc          tas     tas_land        cprod     fcvegout    fcsoilout
        2014     5.778376   397.546967   428.608244   2921.34925     1.883211   110.227966    46.892567      63.3354    43.395695    45.091974     0.793107   288.229592     283.1251     5.589221      2.37929    -0.129637
        2015     9.208081   399.949158   430.733456  2920.293581     2.219627   111.567657     47.57234    63.995316    42.497747    42.995865     0.702458   288.142175   282.924194     5.567961     2.451263     1.553786
        2016    11.088794   403.116974   432.177436  2920.953945     2.230805   110.904209    47.200186    63.704023    42.432907    43.699129     0.692432   288.193269   282.912875     5.536423     2.057076     0.605858
        2017     9.230733   405.751953   433.054514  2921.681545     2.356188   110.577923    46.928115    63.649809    42.453247    44.678958     0.690858    288.30936   283.024164     5.514038     1.372079     1.498111
        2018     9.732014   408.591949   433.446061  2922.295528     2.448506   109.262985    46.442016    62.820969    42.193923    44.460263     0.682382   288.352037   283.114397     5.492333     1.590206     1.652357
        2019     9.419058   411.416962   433.298385  2923.345174     2.676953   109.482477    46.553752    62.928725    42.503825    43.887322     0.673957   288.396818   283.276014     5.469853     2.814106     0.333851
        2020     9.473986   414.231964   433.227133  2923.686857     2.738124   107.646024    46.131215    61.514809    42.272655    44.487491     0.641212    288.27683   283.005629     5.444646     1.714976     1.873153
        2021    11.307611   417.041962   434.356009  2923.888154     2.479522   110.979996    48.488343    62.491652    42.502544    42.144061     0.632681   287.998291   282.733901     5.415219     5.215407     -0.55978
        2022    12.737959    419.80896   440.016818  2922.372059      2.40689    114.52216     49.19524    65.326921    42.018071    43.104651     0.632196   288.015419   282.626467     5.384487     0.429779     2.602676
        2023     8.316716   422.498962   439.531409  2925.485676       2.4748   110.372479    45.808589    64.563891    42.816596    47.321223     0.620524   288.199614   282.864795     5.354397    -1.027225     1.391009
        2024     8.609463   425.119965   437.931667  2926.766736     2.484656   109.006733    46.567153    62.439581    43.079838    43.559504     0.607952   288.469054   283.255721     5.325644     4.607391    -0.801395
        2025    10.041693    427.67395   439.586914  2925.983661     2.474492   112.129799    48.491656    63.638143    43.516684    43.581319      0.60746   288.534477   283.503256     5.299102      3.25509     0.847711
        2026    11.185062   430.165955   444.256419  2924.625129     2.542976   115.028366    49.502583    65.525783    42.771088    43.110823     0.609405   288.392443   283.293442     5.275889     1.722254     1.698267
        2027     8.813056   432.597961   445.713976  2925.924062     2.418308   113.626879    47.077195    66.549683    43.019595    46.629774     0.602576   288.455724   283.195537       5.2524    -1.010135     2.311245
        2028     7.171919   434.973969   443.369508  2928.460132     2.508168   110.706008    46.709856    63.996152    43.609679    46.954765     0.589719   288.692602    283.60185     5.230282      2.09956     0.809016
        2029     9.758732   437.294952   444.081576  2927.408407     2.592196   114.841637    50.222437    64.619201    45.104941    42.593407     0.583516   288.725646   283.755567     5.213707     6.916961    -1.459809
        2030    12.261013   439.563965   450.675235  2925.518061     2.364249   117.189745     50.99233    66.197415    42.759364    44.018119     0.574708   288.337456   283.136126     5.202048     0.380551     3.149101
        2031     7.956335   441.780975   452.402668  2927.185813     2.183684   115.301851    47.565309    67.736542    43.652085    46.923423     0.568988   288.441269   283.269982     5.194559    -1.085548     1.603585
        2032     8.406426   443.928955    451.87282  2928.223824     2.187733   115.698383    48.643095    67.055287    44.483266     44.58368     0.564197   288.440207   283.165279      5.19013     4.589263    -0.937597
        2033     6.994124    445.98996   452.198161  2929.457823     2.465147   113.373817    47.906078    65.467739    43.392714    49.006922     0.561742    288.76698   283.723081     5.188665    -1.426184     4.380209
