        time     emission          CO2         cveg        csoil        fgco2         fgpp         fnpp           ra          frh     fvegsoil         fluc          tas     tas_land        cprod     fcvegout    fcsoilout
      2006.0     7.408104   386.127064   556.846864  1763.420570     2.215969   136.387307    68.909075    67.478232    64.253255    64.874214     0.051312   287.188639   281.475787     7.503383     2.870729    -0.729696
      2007.0     8.276954   388.762721   557.558970  1763.383381     2.270174   133.033198    67.284287    65.748911    63.937348    63.853714     0.049039   287.261576   281.701426     7.382377     2.718467    -0.046444
      2008.0     9.370404   391.291116   558.468527  1763.504210     2.331379   137.064665    69.585046    67.479619    64.985496    65.370451     0.050894   287.164909   281.351514     7.368150     3.305038     0.264125
      2009.0     8.334420   393.105923   559.435348  1764.864708     2.367553   135.035019    68.418827    66.616191    63.217646    64.775148     0.104377   287.138921   281.520261     8.482305     2.676858     0.197004
      2010.0     8.259341   395.167374   559.772119  1766.341752     2.512896   131.763254    66.197978    65.565276    61.860315    63.023308     0.165575   287.391383   281.734881    10.062116     2.837898    -0.314051
      2011.0     8.819369   398.566343   559.709621  1765.836120     2.526569   132.247243    66.580932    65.666311    64.571479    63.379643     0.110580   287.551542   282.038391     9.419591     3.263788    -0.686205
      2012.0    11.022843   401.274242   560.556561  1765.920398     2.550403   141.513839    71.918238    69.595601    65.923500    67.199531     0.147253   287.409424   281.754176    10.425767     3.871768     1.191753
      2013.0     8.480793   403.398212   561.339522  1767.364077     2.509036   137.866585    69.508955    68.357629    64.730649    65.632745     0.251571   287.518857   281.982763    13.104789     3.093249    -0.541584
      2014.0    10.091337   406.003683   561.951049  1768.226829     2.660401   139.190858    70.217421    68.973437    64.896715    66.063878     0.258050   287.596497   282.098582    14.166935     3.542017     0.304412
      2015.0     9.385421   408.851784   562.640003  1768.537666     2.754670   140.727701    70.367892    70.359809    66.398142    66.098750     0.174436   287.800130   282.284536    13.196313     3.580189    -0.610229
      2016.0     9.452104   411.890614   563.243714  1768.564442     2.728823   137.486251    69.128321    68.357930    65.491872    65.607358     0.171552   287.696520   282.165044    13.451331     2.917252     0.088709
      2017.0    11.052847   414.565273   563.808035  1769.504872     2.793241   140.823828    71.132023    69.691829    65.128761    66.701219     0.201602   287.614070   282.056519    14.385488     3.866459     0.632028
      2018.0     9.809507   417.170664   564.380287  1770.821447     2.626058   141.257519    70.991759    70.265761    65.793076    66.789030     0.246596   287.599429   281.902972    15.790036     3.630478    -0.320621
      2019.0    10.359017   420.112700   564.892956  1771.706938     2.796517   139.156305    70.102253    69.054052    65.289600    65.931347     0.299727   287.711581   282.277443    17.590864     3.658236    -0.243743
      2020.0    10.952850   423.124159   565.340103  1772.629271     2.900856   138.047586    69.933104    68.114628    64.686907    65.774444     0.326709   287.734014   282.249079    19.056620     3.711368     0.165204
      2021.0    10.826363   426.073057   566.028114  1773.776251     2.886738   139.542165    70.771620    68.770554    65.325767    66.545907     0.270445   287.769569   282.270999    18.755013     3.537694     0.073160
      2022.0    11.292165   429.025964   566.693325  1775.210177     2.882240   142.552864    71.704031    70.848834    65.864178    67.293454     0.255698   287.849940   282.375969    18.972631     3.745366    -0.004651
      2023.0    11.840016   432.370002   567.263432  1776.161579     2.952023   143.455588    72.062757    71.392831    66.456204    67.415634     0.264842   287.967771   282.427813    19.593016     4.077017     0.008027
      2024.0    11.850228   436.059303   567.879743  1776.427118     3.200562   144.473505    72.459746    72.013787    67.778203    67.593391     0.281733   288.205920   282.868930    20.402271     4.250016    -0.450351
